# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uz_initial      	Uz_final        	Uz_iters        	U_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	p_solver        	p_initial       	p_final         	p_iters         	p_converged     	e_solver        	e_initial       	e_final         	e_iters         	e_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 
244             	DILUPBiCGStab	8.72097880e-04	4.98593170e-06	1	1.10423680e-03	4.94616850e-06	1	false	DILUPBiCGStab	4.77055160e-04	4.21643360e-05	1	true	GAMG	1.65396550e-03	1.38434490e-05	13	true	DILUPBiCGStab	1.66151030e-03	1.34119070e-04	1	true	DILUPBiCGStab	2.16663020e-04	2.17831650e-06	1	true
245             	DILUPBiCGStab	8.59523290e-04	4.96469180e-06	1	1.09171130e-03	4.89650680e-06	1	false	DILUPBiCGStab	4.65722060e-04	4.04668370e-05	1	true	GAMG	1.62713910e-03	1.34370070e-05	13	true	DILUPBiCGStab	1.63240950e-03	1.33289780e-04	1	true	DILUPBiCGStab	2.10485270e-04	2.11353330e-06	1	true
246             	DILUPBiCGStab	8.47190270e-04	4.94233310e-06	1	1.07948280e-03	4.84869860e-06	1	false	DILUPBiCGStab	4.50651570e-04	3.88279730e-05	1	true	GAMG	1.60922510e-03	1.32248560e-05	13	true	DILUPBiCGStab	1.60210160e-03	1.32933090e-04	1	true	DILUPBiCGStab	2.06288840e-04	2.04589940e-06	1	true
247             	DILUPBiCGStab	8.35003210e-04	4.91828810e-06	1	1.06737670e-03	4.81075580e-06	1	false	DILUPBiCGStab	4.34514370e-04	3.73415900e-05	1	true	GAMG	1.59142060e-03	1.32596010e-05	13	true	DILUPBiCGStab	1.57145370e-03	1.32554690e-04	1	true	DILUPBiCGStab	2.01311000e-04	1.98705400e-06	1	true
248             	DILUPBiCGStab	8.22767560e-04	4.89577330e-06	1	1.05549210e-03	4.77294740e-06	1	false	DILUPBiCGStab	4.17118010e-04	3.59286160e-05	1	true	GAMG	1.56729850e-03	1.34729620e-05	13	true	DILUPBiCGStab	1.54374090e-03	1.31635070e-04	1	true	DILUPBiCGStab	1.95601520e-04	1.94657740e-06	1	true
249             	DILUPBiCGStab	8.10771460e-04	4.87427570e-06	1	1.04375300e-03	4.73643830e-06	1	false	DILUPBiCGStab	4.00363430e-04	3.46252190e-05	1	true	GAMG	1.54381410e-03	1.34964020e-05	13	true	DILUPBiCGStab	1.51417380e-03	1.31031840e-04	1	true	DILUPBiCGStab	1.91336330e-04	1.92169540e-06	1	true
250             	DILUPBiCGStab	7.98900550e-04	4.85224470e-06	1	1.03223100e-03	4.69294410e-06	1	false	DILUPBiCGStab	3.81102980e-04	3.33381770e-05	1	true	GAMG	1.52863690e-03	1.34326350e-05	13	true	DILUPBiCGStab	1.48580950e-03	1.31005890e-04	1	true	DILUPBiCGStab	1.88446540e-04	1.90849510e-06	1	true
251             	DILUPBiCGStab	7.87291220e-04	4.83150910e-06	1	1.02100580e-03	4.66392900e-06	1	false	DILUPBiCGStab	3.59922540e-04	3.19408900e-05	1	true	GAMG	1.51801380e-03	1.33309050e-05	13	true	DILUPBiCGStab	1.45924270e-03	1.30453320e-04	1	true	DILUPBiCGStab	1.86550260e-04	1.90109590e-06	1	true
252             	DILUPBiCGStab	7.75769630e-04	4.80967720e-06	1	1.00985130e-03	4.62051690e-06	1	false	DILUPBiCGStab	3.42648740e-04	3.06194520e-05	1	true	GAMG	1.50715150e-03	1.32116770e-05	13	true	DILUPBiCGStab	1.43530510e-03	1.29524000e-04	1	true	DILUPBiCGStab	1.85469630e-04	1.90020270e-06	1	true
253             	DILUPBiCGStab	7.64403720e-04	4.78857560e-06	1	9.98827790e-04	4.57376140e-06	1	false	DILUPBiCGStab	3.31789510e-04	2.94374880e-05	1	true	GAMG	1.49546850e-03	1.33105210e-05	13	true	DILUPBiCGStab	1.40478640e-03	1.29344980e-04	1	true	DILUPBiCGStab	1.84920600e-04	1.90027160e-06	1	true
254             	DILUPBiCGStab	7.53111080e-04	4.76720570e-06	1	9.87990260e-04	4.53906530e-06	1	false	DILUPBiCGStab	3.24055490e-04	2.84312750e-05	1	true	GAMG	1.48949120e-03	1.33811610e-05	13	true	DILUPBiCGStab	1.37910680e-03	1.28775350e-04	1	true	DILUPBiCGStab	1.84885430e-04	1.90300870e-06	1	true
255             	DILUPBiCGStab	7.42113110e-04	4.74496540e-06	1	9.77222360e-04	4.50000430e-06	1	false	DILUPBiCGStab	3.17648010e-04	2.75740790e-05	1	true	GAMG	1.48370170e-03	1.33934390e-05	13	true	DILUPBiCGStab	1.35188590e-03	1.28624600e-04	1	true	DILUPBiCGStab	1.84911080e-04	1.90069800e-06	1	true
256             	DILUPBiCGStab	7.31299950e-04	4.72284890e-06	1	9.66632800e-04	4.47206780e-06	1	false	DILUPBiCGStab	3.12654690e-04	2.68675300e-05	1	true	GAMG	1.47440470e-03	1.35246420e-05	13	true	DILUPBiCGStab	1.32820040e-03	1.27775790e-04	1	true	DILUPBiCGStab	1.84980290e-04	1.89538070e-06	1	true
257             	DILUPBiCGStab	7.20715670e-04	4.70132320e-06	1	9.56102840e-04	4.43572820e-06	1	false	DILUPBiCGStab	3.09397970e-04	2.62754320e-05	1	true	GAMG	1.46409470e-03	1.36262330e-05	13	true	DILUPBiCGStab	1.30344200e-03	1.27803400e-04	1	true	DILUPBiCGStab	1.85528350e-04	1.89523670e-06	1	true
258             	DILUPBiCGStab	7.10255130e-04	4.67990280e-06	1	9.45696850e-04	4.39507480e-06	1	false	DILUPBiCGStab	3.07989400e-04	2.58629760e-05	1	true	GAMG	1.45748850e-03	1.35803080e-05	13	true	DILUPBiCGStab	1.27892350e-03	1.27565910e-04	1	true	DILUPBiCGStab	1.86424620e-04	1.89741970e-06	1	true
259             	DILUPBiCGStab	6.99777140e-04	4.65800220e-06	1	9.35351980e-04	4.35485630e-06	1	false	DILUPBiCGStab	3.07662160e-04	2.55757580e-05	1	true	GAMG	1.45313570e-03	1.35011240e-05	13	true	DILUPBiCGStab	1.25653770e-03	9.39404900e-06	1	true	DILUPBiCGStab	1.86728580e-04	1.90114660e-06	1	true
260             	DILUPBiCGStab	6.89704560e-04	4.63679490e-06	1	9.25128790e-04	4.31453700e-06	1	false	DILUPBiCGStab	3.09274610e-04	2.54562490e-05	1	true	GAMG	1.44237100e-03	1.36158770e-05	13	true	DILUPBiCGStab	1.23886130e-03	1.04084710e-04	1	true	DILUPBiCGStab	1.86651080e-04	1.90863510e-06	1	true
261             	DILUPBiCGStab	6.79706450e-04	4.61519090e-06	1	9.15037230e-04	4.27748050e-06	1	false	DILUPBiCGStab	3.12869390e-04	2.55036710e-05	1	true	GAMG	1.43351210e-03	1.37821180e-05	13	true	DILUPBiCGStab	1.21924580e-03	1.14695750e-04	1	true	DILUPBiCGStab	1.86828180e-04	1.91624530e-06	1	true
262             	DILUPBiCGStab	6.69928390e-04	4.59520640e-06	1	9.05076010e-04	4.24210660e-06	1	false	DILUPBiCGStab	3.18066990e-04	2.57019720e-05	1	true	GAMG	1.43064880e-03	1.39809690e-05	13	true	DILUPBiCGStab	1.19947550e-03	9.25580650e-06	1	true	DILUPBiCGStab	1.87442760e-04	1.92801100e-06	1	true
263             	DILUPBiCGStab	6.60517430e-04	4.57547380e-06	1	8.95236740e-04	4.20767780e-06	1	false	DILUPBiCGStab	3.24734560e-04	2.60631130e-05	1	true	GAMG	1.42432890e-03	1.41492880e-05	13	true	DILUPBiCGStab	1.18128700e-03	1.04734230e-04	1	true	DILUPBiCGStab	1.88372480e-04	1.94257370e-06	1	true
264             	DILUPBiCGStab	6.51203840e-04	4.55550130e-06	1	8.85396950e-04	4.17500970e-06	1	false	DILUPBiCGStab	3.32533070e-04	2.65561430e-05	1	true	GAMG	1.41548880e-03	1.41204860e-05	13	true	DILUPBiCGStab	1.16569750e-03	1.15697470e-04	1	true	DILUPBiCGStab	1.89314820e-04	1.95345440e-06	1	true
265             	DILUPBiCGStab	6.42103150e-04	4.53696150e-06	1	8.75703670e-04	4.14325000e-06	1	false	DILUPBiCGStab	3.41389970e-04	2.71824880e-05	1	true	GAMG	1.41173140e-03	1.40357800e-05	13	true	DILUPBiCGStab	1.14494440e-03	9.77890070e-06	1	true	DILUPBiCGStab	1.90582500e-04	1.96767460e-06	1	true
266             	DILUPBiCGStab	6.33216520e-04	4.51784760e-06	1	8.66101000e-04	4.11084920e-06	1	false	DILUPBiCGStab	3.51366050e-04	2.79334450e-05	1	true	GAMG	1.40796520e-03	1.40700140e-05	13	true	DILUPBiCGStab	1.12842550e-03	1.04610110e-04	1	true	DILUPBiCGStab	1.92321980e-04	1.98237500e-06	1	true
267             	DILUPBiCGStab	6.24477210e-04	4.49807850e-06	1	8.56564150e-04	4.08416470e-06	1	false	DILUPBiCGStab	3.62441490e-04	2.88098120e-05	1	true	GAMG	1.39863560e-03	1.06901490e-05	15	true	DILUPBiCGStab	1.11057930e-03	8.35093160e-06	1	true	DILUPBiCGStab	1.94100550e-04	1.99637930e-06	1	true
268             	DILUPBiCGStab	6.15885760e-04	4.48021720e-06	1	8.46805160e-04	4.04188630e-06	1	false	DILUPBiCGStab	3.74516220e-04	2.98125730e-05	1	true	GAMG	1.39250480e-03	1.30060370e-05	13	true	DILUPBiCGStab	1.09599560e-03	1.00213820e-04	1	true	DILUPBiCGStab	1.95948330e-04	2.00977940e-06	1	true
269             	DILUPBiCGStab	6.07760620e-04	4.46353090e-06	1	8.37933280e-04	4.01269220e-06	1	false	DILUPBiCGStab	3.87467910e-04	3.09209750e-05	1	true	GAMG	1.38421710e-03	1.37975770e-05	13	true	DILUPBiCGStab	1.08080520e-03	8.31504240e-06	1	true	DILUPBiCGStab	1.97078560e-04	2.02265150e-06	1	true
270             	DILUPBiCGStab	5.99595110e-04	4.44668480e-06	1	8.28602290e-04	3.98570180e-06	1	false	DILUPBiCGStab	4.01481010e-04	3.21528720e-05	1	true	GAMG	1.37479240e-03	1.09883550e-05	15	true	DILUPBiCGStab	1.06227570e-03	1.01263380e-04	1	true	DILUPBiCGStab	1.98247300e-04	2.03292590e-06	1	true
271             	DILUPBiCGStab	5.91585310e-04	4.42892230e-06	1	8.18826250e-04	3.95361180e-06	1	false	DILUPBiCGStab	4.16802760e-04	3.35003700e-05	1	true	GAMG	1.35884870e-03	1.33769080e-05	13	true	DILUPBiCGStab	1.04776510e-03	8.78992780e-06	1	true	DILUPBiCGStab	1.99817440e-04	2.03985470e-06	1	true
272             	DILUPBiCGStab	5.83996070e-04	4.41382040e-06	1	8.10145960e-04	3.92177490e-06	1	false	DILUPBiCGStab	4.31171430e-04	3.48192560e-05	1	true	GAMG	1.33732300e-03	1.06881390e-05	15	true	DILUPBiCGStab	1.03225950e-03	1.01271600e-04	1	true	DILUPBiCGStab	1.99645100e-04	2.03862850e-06	1	true
273             	DILUPBiCGStab	5.76267020e-04	4.39741880e-06	1	8.00657950e-04	3.87983920e-06	1	false	DILUPBiCGStab	4.44132840e-04	3.60019880e-05	1	true	GAMG	1.30786510e-03	1.01508060e-05	15	true	DILUPBiCGStab	1.01926900e-03	8.91540150e-06	1	true	DILUPBiCGStab	1.96695710e-04	2.02748140e-06	1	true
274             	DILUPBiCGStab	5.68957550e-04	4.38287580e-06	1	7.91646650e-04	3.83574040e-06	1	false	DILUPBiCGStab	4.59680400e-04	3.73334030e-05	1	true	GAMG	1.29284810e-03	9.96530320e-06	15	true	DILUPBiCGStab	1.00569700e-03	6.51936280e-06	1	true	DILUPBiCGStab	1.94597740e-04	2.01812940e-06	1	true
275             	DILUPBiCGStab	5.61847350e-04	4.36776570e-06	1	7.82824150e-04	3.80257570e-06	1	false	DILUPBiCGStab	4.82648550e-04	3.92836750e-05	1	true	GAMG	1.28302640e-03	1.00343050e-05	15	true	DILUPBiCGStab	9.95983080e-04	8.84777120e-05	1	true	DILUPBiCGStab	1.93385350e-04	1.92428720e-05	1	true
276             	DILUPBiCGStab	5.54780740e-04	4.35270040e-06	1	7.73947980e-04	3.76111870e-06	1	false	DILUPBiCGStab	5.00891540e-04	4.09277280e-05	1	true	GAMG	1.26793800e-03	1.01611170e-05	15	true	DILUPBiCGStab	9.81320200e-04	8.36670680e-06	1	true	DILUPBiCGStab	1.94109510e-04	2.04344500e-06	1	true
277             	DILUPBiCGStab	5.47971090e-04	4.33898120e-06	1	7.65122740e-04	3.72508620e-06	1	false	DILUPBiCGStab	5.19139590e-04	4.24550920e-05	1	true	GAMG	1.25469830e-03	1.03029840e-05	15	true	DILUPBiCGStab	9.69086880e-04	6.61801470e-06	1	true	DILUPBiCGStab	1.94032970e-04	1.93337820e-05	1	true
278             	DILUPBiCGStab	5.41286120e-04	4.32260820e-06	1	7.56381020e-04	3.68884790e-06	1	false	DILUPBiCGStab	5.34187780e-04	4.38415820e-05	1	true	GAMG	1.23966210e-03	1.02593430e-05	15	true	DILUPBiCGStab	9.57935950e-04	8.94123360e-05	1	true	DILUPBiCGStab	1.93915060e-04	2.02990080e-06	1	true
279             	DILUPBiCGStab	5.34723200e-04	4.30574060e-06	1	7.47789570e-04	3.65249960e-06	1	false	DILUPBiCGStab	5.40314260e-04	4.44750750e-05	1	true	GAMG	1.22468690e-03	1.00864280e-05	15	true	DILUPBiCGStab	9.45106770e-04	8.69807650e-06	1	true	DILUPBiCGStab	1.89136410e-04	1.99106040e-06	1	true
280             	DILUPBiCGStab	5.28376650e-04	4.28993440e-06	1	7.39264490e-04	3.61925150e-06	1	false	DILUPBiCGStab	5.27577570e-04	4.41636110e-05	1	true	GAMG	1.21024100e-03	9.99797990e-06	15	true	DILUPBiCGStab	9.34943810e-04	6.54508890e-06	1	true	DILUPBiCGStab	1.50275380e-04	1.99872190e-06	1	true
281             	DILUPBiCGStab	5.22043260e-04	4.27247940e-06	1	7.30843530e-04	3.58953340e-06	1	false	DILUPBiCGStab	5.31825570e-04	4.47484980e-05	1	true	GAMG	1.20097800e-03	1.00492420e-05	15	true	DILUPBiCGStab	9.21153460e-04	8.84247650e-05	1	true	DILUPBiCGStab	1.52930540e-04	1.94628580e-06	1	true
282             	DILUPBiCGStab	5.15876810e-04	4.25440390e-06	1	7.22506130e-04	3.55864420e-06	1	false	DILUPBiCGStab	5.36379730e-04	4.51481080e-05	1	true	GAMG	1.18581080e-03	1.00293360e-05	15	true	DILUPBiCGStab	9.08384820e-04	8.84071150e-06	1	true	DILUPBiCGStab	1.49227020e-04	1.89475810e-06	1	true
283             	DILUPBiCGStab	5.09912560e-04	4.23805050e-06	1	7.14264830e-04	3.53062000e-06	1	false	DILUPBiCGStab	5.38444260e-04	4.52909010e-05	1	true	GAMG	1.17127760e-03	9.97090940e-06	15	true	DILUPBiCGStab	8.96311710e-04	6.72613880e-06	1	true	DILUPBiCGStab	1.47727340e-04	1.85605910e-06	1	true
284             	DILUPBiCGStab	5.03977780e-04	4.22059430e-06	1	7.06123690e-04	3.50093170e-06	1	false	DILUPBiCGStab	5.37654190e-04	4.52724480e-05	1	true	GAMG	1.16086760e-03	9.93430930e-06	15	true	DILUPBiCGStab	8.84425700e-04	8.73709460e-05	1	true	DILUPBiCGStab	1.45949300e-04	1.82265890e-06	1	true
285             	DILUPBiCGStab	4.98146810e-04	4.20202620e-06	1	6.98096100e-04	3.47184720e-06	1	false	DILUPBiCGStab	5.33686510e-04	4.51533190e-05	1	true	GAMG	1.14847230e-03	9.92039950e-06	15	true	DILUPBiCGStab	8.72649560e-04	8.95354910e-06	1	true	DILUPBiCGStab	1.44193260e-04	1.79131100e-06	1	true
286             	DILUPBiCGStab	4.92527460e-04	4.18442700e-06	1	6.90215330e-04	3.44322540e-06	1	false	DILUPBiCGStab	5.27006850e-04	4.49053240e-05	1	true	GAMG	1.13749510e-03	9.90828080e-06	15	true	DILUPBiCGStab	8.63027390e-04	6.54983440e-06	1	true	DILUPBiCGStab	1.41905850e-04	1.75924350e-06	1	true
287             	DILUPBiCGStab	4.86941370e-04	4.16488090e-06	1	6.82451620e-04	3.41576870e-06	1	false	DILUPBiCGStab	5.18312510e-04	4.45424510e-05	1	true	GAMG	1.12916050e-03	9.86057280e-06	15	true	DILUPBiCGStab	8.50436860e-04	5.13616090e-06	1	true	DILUPBiCGStab	1.39418270e-04	1.72659220e-06	1	true
288             	DILUPBiCGStab	4.81528990e-04	4.14500110e-06	1	6.74759340e-04	3.39141900e-06	1	false	DILUPBiCGStab	5.08007410e-04	4.40913740e-05	1	true	GAMG	1.11657830e-03	9.76122640e-06	15	true	DILUPBiCGStab	8.40365020e-04	7.99479970e-05	1	true	DILUPBiCGStab	1.37273450e-04	1.69835710e-06	1	true
289             	DILUPBiCGStab	4.76324940e-04	4.12616510e-06	1	6.67180760e-04	3.36495480e-06	1	false	DILUPBiCGStab	4.96502120e-04	4.35627330e-05	1	true	GAMG	1.10545590e-03	9.63782470e-06	15	true	DILUPBiCGStab	8.29616970e-04	8.92026730e-06	1	true	DILUPBiCGStab	1.35318830e-04	1.67380150e-06	1	true
290             	DILUPBiCGStab	4.71220720e-04	4.10774220e-06	1	6.59730030e-04	3.33662430e-06	1	false	DILUPBiCGStab	4.84312650e-04	4.29653310e-05	1	true	GAMG	1.09605240e-03	9.54926790e-06	15	true	DILUPBiCGStab	8.19079760e-04	6.99171080e-06	1	true	DILUPBiCGStab	1.33322420e-04	1.65023780e-06	1	true
291             	DILUPBiCGStab	4.66143790e-04	4.08632300e-06	1	6.52383380e-04	3.30754160e-06	1	false	DILUPBiCGStab	4.71780050e-04	4.23123200e-05	1	true	GAMG	1.08941940e-03	9.50108500e-06	15	true	DILUPBiCGStab	8.09462290e-04	5.18833260e-06	1	true	DILUPBiCGStab	1.31279560e-04	1.62788650e-06	1	true
292             	DILUPBiCGStab	4.61214080e-04	4.06462090e-06	1	6.45127770e-04	3.27931980e-06	1	false	DILUPBiCGStab	4.59250830e-04	4.16190980e-05	1	true	GAMG	1.08228640e-03	9.45720220e-06	15	true	DILUPBiCGStab	8.00366020e-04	7.83081310e-05	1	true	DILUPBiCGStab	1.29090690e-04	1.60566360e-06	1	true
293             	DILUPBiCGStab	4.56332520e-04	4.04355320e-06	1	6.37968590e-04	3.25169800e-06	1	false	DILUPBiCGStab	4.46958120e-04	4.09007090e-05	1	true	GAMG	1.07157280e-03	9.39474000e-06	15	true	DILUPBiCGStab	7.92999400e-04	8.50926840e-06	1	true	DILUPBiCGStab	1.26901290e-04	1.58372750e-06	1	true
294             	DILUPBiCGStab	4.51564750e-04	4.02268120e-06	1	6.30910260e-04	3.22589270e-06	1	false	DILUPBiCGStab	4.35088730e-04	4.01687220e-05	1	true	GAMG	1.06249830e-03	9.34359300e-06	15	true	DILUPBiCGStab	7.80532890e-04	6.89121800e-06	1	true	DILUPBiCGStab	1.24606560e-04	1.56105540e-06	1	true
295             	DILUPBiCGStab	4.46910780e-04	3.99942510e-06	1	6.23928140e-04	3.19894150e-06	1	false	DILUPBiCGStab	4.22384970e-04	3.92679510e-05	1	true	GAMG	1.05217930e-03	9.29105340e-06	15	true	DILUPBiCGStab	7.70252300e-04	5.05667820e-06	1	true	DILUPBiCGStab	1.21674000e-04	1.53593950e-06	1	true
296             	DILUPBiCGStab	4.42324530e-04	3.97563670e-06	1	6.17047310e-04	3.17185840e-06	1	false	DILUPBiCGStab	4.09669430e-04	3.83171110e-05	1	true	GAMG	1.03860420e-03	9.21935570e-06	15	true	DILUPBiCGStab	7.60810140e-04	7.60751370e-05	1	true	DILUPBiCGStab	1.18716090e-04	1.51099540e-06	1	true
297             	DILUPBiCGStab	4.37793800e-04	3.95270640e-06	1	6.10276160e-04	3.15243620e-06	1	false	DILUPBiCGStab	3.97880210e-04	3.74340080e-05	1	true	GAMG	1.02537670e-03	9.11185250e-06	15	true	DILUPBiCGStab	7.51441520e-04	8.90529040e-06	1	true	DILUPBiCGStab	1.16142120e-04	1.48726620e-06	1	true
298             	DILUPBiCGStab	4.33390260e-04	3.93027860e-06	1	6.03597720e-04	3.13080160e-06	1	false	DILUPBiCGStab	3.86863910e-04	3.65911180e-05	1	true	GAMG	1.01414680e-03	9.03383890e-06	15	true	DILUPBiCGStab	7.42067440e-04	6.83679580e-06	1	true	DILUPBiCGStab	1.13660760e-04	1.45924440e-06	1	true
299             	DILUPBiCGStab	4.29034550e-04	3.90507880e-06	1	5.97002580e-04	3.10731840e-06	1	false	DILUPBiCGStab	3.76613560e-04	3.57855620e-05	1	true	GAMG	1.00278180e-03	8.97303130e-06	15	true	DILUPBiCGStab	7.33835800e-04	4.91206810e-06	1	true	DILUPBiCGStab	1.11377320e-04	1.43430810e-06	1	true
300             	DILUPBiCGStab	4.24745600e-04	3.87929690e-06	1	5.90492690e-04	3.08591480e-06	1	false	DILUPBiCGStab	3.67029720e-04	3.50174040e-05	1	true	GAMG	9.91707920e-04	8.90707980e-06	15	true	DILUPBiCGStab	7.28681970e-04	7.22508230e-05	1	true	DILUPBiCGStab	1.09143120e-04	1.41068410e-06	1	true
301             	DILUPBiCGStab	4.20554430e-04	3.85421110e-06	1	5.84076550e-04	3.06341980e-06	1	false	DILUPBiCGStab	3.58054510e-04	3.42750550e-05	1	true	GAMG	9.80919010e-04	8.81764610e-06	15	true	DILUPBiCGStab	7.18824440e-04	8.69286500e-06	1	true	DILUPBiCGStab	1.07052390e-04	1.38803270e-06	1	true
302             	DILUPBiCGStab	4.16454450e-04	3.83010720e-06	1	5.77755280e-04	3.04496170e-06	1	false	DILUPBiCGStab	3.49620400e-04	3.35545430e-05	1	true	GAMG	9.72434040e-04	8.75340210e-06	15	true	DILUPBiCGStab	7.10262580e-04	6.66487040e-06	1	true	DILUPBiCGStab	1.05045940e-04	1.36613000e-06	1	true
303             	DILUPBiCGStab	4.12387180e-04	3.80358830e-06	1	5.71513250e-04	3.02603400e-06	1	false	DILUPBiCGStab	3.41675710e-04	3.28552400e-05	1	true	GAMG	9.63237210e-04	8.69967140e-06	15	true	DILUPBiCGStab	7.02380220e-04	4.73955370e-06	1	true	DILUPBiCGStab	1.03106460e-04	1.34483140e-06	1	true
304             	DILUPBiCGStab	4.08397570e-04	3.77670430e-06	1	5.65369900e-04	3.00390010e-06	1	false	DILUPBiCGStab	3.34598370e-04	3.22082020e-05	1	true	GAMG	9.51138700e-04	8.62424270e-06	15	true	DILUPBiCGStab	6.95248850e-04	3.97448950e-06	1	true	DILUPBiCGStab	1.01429210e-04	1.32693050e-06	1	true
305             	DILUPBiCGStab	4.04492260e-04	3.75074750e-06	1	5.59340600e-04	2.97945970e-06	1	false	DILUPBiCGStab	3.28904180e-04	3.16536470e-05	1	true	GAMG	9.40411170e-04	8.53225770e-06	15	true	DILUPBiCGStab	6.88308860e-04	3.82718570e-06	1	true	DILUPBiCGStab	1.00455370e-04	1.31430160e-06	1	true
306             	DILUPBiCGStab	4.00655020e-04	3.72530530e-06	1	5.53402150e-04	2.95587720e-06	1	false	DILUPBiCGStab	3.23010380e-04	3.10762720e-05	1	true	GAMG	9.30426290e-04	8.44174520e-06	15	true	DILUPBiCGStab	6.81288050e-04	3.90562820e-06	1	true	DILUPBiCGStab	9.91594650e-05	1.29741900e-06	1	true
307             	DILUPBiCGStab	3.96874840e-04	3.69919550e-06	1	5.47550010e-04	2.93626160e-06	1	false	DILUPBiCGStab	3.17273050e-04	3.04946870e-05	1	true	GAMG	9.20667770e-04	8.35863750e-06	15	true	DILUPBiCGStab	6.76904980e-04	3.82665100e-06	1	true	DILUPBiCGStab	9.74676290e-05	1.27838500e-06	1	true
308             	DILUPBiCGStab	3.93172100e-04	3.67256840e-06	1	5.41784820e-04	2.91602090e-06	1	false	DILUPBiCGStab	3.11840970e-04	2.99230490e-05	1	true	GAMG	9.11225840e-04	8.27629700e-06	15	true	DILUPBiCGStab	6.68099260e-04	3.97001690e-06	1	true	DILUPBiCGStab	9.56540930e-05	1.25830020e-06	1	true
309             	DILUPBiCGStab	3.89531770e-04	3.64565020e-06	1	5.36108310e-04	2.89640330e-06	1	false	DILUPBiCGStab	3.06763590e-04	2.93724240e-05	1	true	GAMG	9.02298660e-04	8.18496870e-06	15	true	DILUPBiCGStab	6.60595490e-04	3.93374440e-06	1	true	DILUPBiCGStab	9.38624920e-05	1.23796330e-06	1	true
310             	DILUPBiCGStab	3.85966350e-04	3.61865370e-06	1	5.30517360e-04	2.87651400e-06	1	false	DILUPBiCGStab	3.01931720e-04	2.88344080e-05	1	true	GAMG	8.92335000e-04	8.09313740e-06	15	true	DILUPBiCGStab	6.53102040e-04	3.87268770e-06	1	true	DILUPBiCGStab	9.19913870e-05	1.21536190e-06	1	true
311             	DILUPBiCGStab	3.82471430e-04	3.59172590e-06	1	5.25007540e-04	2.85701980e-06	1	false	DILUPBiCGStab	2.97292600e-04	2.83101440e-05	1	true	GAMG	8.82886000e-04	8.01024250e-06	15	true	DILUPBiCGStab	6.45885300e-04	3.81845180e-06	1	true	DILUPBiCGStab	9.02395670e-05	1.19443610e-06	1	true
312             	DILUPBiCGStab	3.79034900e-04	3.56508000e-06	1	5.19580050e-04	2.83739980e-06	1	false	DILUPBiCGStab	2.92196710e-04	2.77747840e-05	1	true	GAMG	8.73607330e-04	7.93276050e-06	15	true	DILUPBiCGStab	6.38815920e-04	3.77145630e-06	1	true	DILUPBiCGStab	8.85371550e-05	1.17457610e-06	1	true
313             	DILUPBiCGStab	3.75659920e-04	3.53862670e-06	1	5.14236820e-04	2.81710810e-06	1	false	DILUPBiCGStab	2.86487850e-04	2.72281380e-05	1	true	GAMG	8.65380640e-04	7.85587960e-06	15	true	DILUPBiCGStab	6.31851170e-04	3.73001200e-06	1	true	DILUPBiCGStab	8.68871670e-05	1.15584190e-06	1	true
314             	DILUPBiCGStab	3.72329990e-04	3.51186060e-06	1	5.08974370e-04	2.79723020e-06	1	false	DILUPBiCGStab	2.81062870e-04	2.67085640e-05	1	true	GAMG	8.56744000e-04	7.78023310e-06	15	true	DILUPBiCGStab	6.25192730e-04	3.68582440e-06	1	true	DILUPBiCGStab	8.54175260e-05	1.13817140e-06	1	true
315             	DILUPBiCGStab	3.69066570e-04	3.48543570e-06	1	5.03792520e-04	2.77731880e-06	1	false	DILUPBiCGStab	2.75904640e-04	2.62047050e-05	1	true	GAMG	8.49131630e-04	7.70467650e-06	15	true	DILUPBiCGStab	6.19110570e-04	3.64682960e-06	1	true	DILUPBiCGStab	8.40888050e-05	1.12155100e-06	1	true
316             	DILUPBiCGStab	3.65866080e-04	3.45893650e-06	1	4.98687330e-04	2.75754370e-06	1	false	DILUPBiCGStab	2.70973960e-04	2.57121490e-05	1	true	GAMG	8.42378800e-04	7.62730720e-06	15	true	DILUPBiCGStab	6.16547550e-04	3.38057490e-06	1	true	DILUPBiCGStab	8.27577670e-05	1.10538510e-06	1	true
317             	DILUPBiCGStab	3.62734230e-04	3.43254730e-06	1	4.93656480e-04	2.73812540e-06	1	false	DILUPBiCGStab	2.66255020e-04	2.52323660e-05	1	true	GAMG	8.35595860e-04	7.54918190e-06	15	true	DILUPBiCGStab	6.09228230e-04	3.56251540e-06	1	true	DILUPBiCGStab	8.13707060e-05	1.08931650e-06	1	true
318             	DILUPBiCGStab	3.59653370e-04	3.40625220e-06	1	4.88702940e-04	2.71909030e-06	1	false	DILUPBiCGStab	2.62512930e-04	2.48231030e-05	1	true	GAMG	8.28387350e-04	7.47229430e-06	15	true	DILUPBiCGStab	6.03899160e-04	3.56230230e-06	1	true	DILUPBiCGStab	8.02991650e-05	1.07589720e-06	1	true
